# Constructed from biom file
#OTU ID	AHA_ASH.blast	AHA_BEE.blast	AHA_BET.blast	AHA_HAZ.blast	AHA_OAK.blast	AHB_ASH.blast	AHB_BEE.blast	AHB_BET.blast	AHB_OAK.blast	AHC_ASH.blast	AHC_BET.blast	AHC_HAZ.blast	AHC_OAK.blast	BWA_ASH.blast	BWA_BEE.blast	BWA_BET.blast	BWA_HAZ.blast	BWA_OAK.blast	BWB_ASH.blast	BWB_BEE.blast	BWB_BET.blast	BWB_HAZ.blast	BWB_OAK.blast	BWC_ASH.blast	BWC_BEE.blast	BWC_BET.blast	BWC_HAZ.blast	BWC_OAK.blast	DNApositive1.blast	DNApositive2.blast	DNApositive3.blast	DNApositive4.blast	THA_ASH.blast	THA_BEE.blast	THA_BET.blast	THA_OAK.blast	THB_ASH.blast	THB_BEE.blast	THB_BET.blast	THB_OAK.blast	THC_ASH.blast	THC_BEE.blast	THC_OAK.blast	negative1.blast	negative2.blast	negative3.blast	negative4.blast	taxomomy
Calliphoridae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Diptera', 'f__Calliphoridae']
Ichneumonidae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	163.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hymenoptera', 'f__Ichneumonidae']
Chrysopidae	0.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1917.0	0.0	0.0	817.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Neuroptera', 'f__Chrysopidae']
Geometridae	0.0	0.0	145.0	1169.0	51.0	0.0	0.0	0.0	5276.0	0.0	35.0	277.0	0.0	0.0	0.0	262.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	21.0	0.0	0.0	257.0	0.0	0.0	0.0	0.0	0.0	154.0	501.0	0.0	194.0	12.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Lepidoptera', 'f__Geometridae']
Cimicoidea	297.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	290.0	0.0	0.0	0.0	258.0	4054.0	0.0	0.0	329.0	0.0	0.0	1647.0	0.0	0.0	0.0	102.0	256.0	0.0	30295.0	62.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	536.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hemiptera']
Pentatomoidea	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1648.0	0.0	0.0	0.0	1100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	768.0	0.0	31.0	113.0	0.0	0.0	0.0	17.0	995.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hemiptera']
Membracoidea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	956.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hemiptera']
Aphidoidea	0.0	0.0	711.0	0.0	0.0	138.0	0.0	0.0	0.0	0.0	3086.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hemiptera']
Fulgoroidea	0.0	0.0	0.0	0.0	5302.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hemiptera']
Noctuoidea	0.0	2019.0	0.0	22.0	1817.0	549.0	0.0	3103.0	0.0	0.0	0.0	0.0	0.0	0.0	40962.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	818.0	0.0	0.0	0.0	0.0	695.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Lepidoptera']
Gelechioidea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Lepidoptera']
Limnephiloidea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	145.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Trichoptera']
Chironomoidea	0.0	24815.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1300.0	0.0	0.0	1039.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Diptera']
Sciomyzoidea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Diptera']
Oestroidea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	2860.0	92.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Diptera']
Cucujoidea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Coleoptera']
Chrysomeloidea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7064.0	0.0	0.0	0.0	0.0	3051.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Coleoptera']
Curculionoidea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Coleoptera']
Ichneumonoidea	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hymenoptera']
Chalcidoidea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hymenoptera']
Araneoidea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	808.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Arachnida', 'o__Araneae']
Obtectomera	119.0	252.0	2716.0	10751.0	2015.0	55970.0	2187.0	508.0	935.0	0.0	120.0	1116.0	0.0	0.0	15.0	18.0	61.0	12.0	2568.0	0.0	0.0	0.0	522.0	28.0	0.0	180.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	906.0	36.0	3354.0	4197.0	1225.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Lepidoptera']
Ditrysia	0.0	1523.0	3752.0	255.0	587.0	38.0	83.0	387.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	10.0	0.0	7990.0	0.0	0.0	510.0	0.0	0.0	0.0	0.0	0.0	222.0	579.0	66.0	10.0	820.0	0.0	0.0	0.0	0.0	480.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Lepidoptera']
Heteroneura	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Lepidoptera']
Calyptratae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	137.0	0.0	0.0	0.0	0.0	579.0	0.0	2266.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Diptera']
Schizophora	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	0.0	0.0	879.0	0.0	3036.0	0.0	0.0	0.0	0.0	473.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Diptera']
Cyclorrhapha	0.0	0.0	0.0	260.0	84.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	73.0	822.0	0.0	1418.0	0.0	0.0	0.0	0.0	358.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	33.0	209.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Diptera']
Plenitentoria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2194.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Trichoptera']
Cucujiformia	0.0	0.0	302.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1992.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	4532.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	629.0	0.0	0.0	0.0	0.0	0.0	985.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Coleoptera']
Culicomorpha	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1010.0	0.0	0.0	0.0	403.0	606.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4784.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Diptera']
Dionycha	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	10.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Arachnida', 'o__Araneae']
RTA clade	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	244.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Arachnida', 'o__Araneae']
Entelegynae	0.0	28.0	0.0	0.0	118.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	234.0	0.0	71.0	60.0	0.0	78.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	296.0	0.0	0.0	798.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Arachnida', 'o__Araneae']
Polyphaga	17443.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34916.0	0.0	351.0	0.0	0.0	184.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1010.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5510.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Coleoptera']
Araneomorphae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Arachnida', 'o__Araneae']
Ensifera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6311.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Orthoptera']
Nematocera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	131.0	0.0	1992.0	0.0	0.0	0.0	0.0	0.0	8780.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	334.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Diptera']
Brachycera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	167.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Diptera']
Cimicomorpha	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	225.0	8763.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	20.0	0.0	462.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hemiptera']
Pentatomomorpha	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.0	0.0	2176.0	352.0	0.0	0.0	1391.0	0.0	0.0	0.0	0.0	0.0	0.0	121.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	2077.0	183.0	0.0	16177.0	0.0	0.0	0.0	28.0	4756.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hemiptera']
Panheteroptera	76.0	19.0	16.0	0.0	178.0	0.0	48.0	0.0	0.0	78833.0	0.0	16225.0	152126.0	3570.0	0.0	10305.0	72.0	1594.0	9526.0	0.0	39.0	516.0	31773.0	1900.0	0.0	2917.0	653.0	49925.0	0.0	0.0	0.0	4481.0	2621.0	2319.0	14848.0	0.0	128.0	8361.0	6923.0	118005.0	0.0	165.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hemiptera']
Neoheteroptera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hemiptera']
Euheteroptera	77.0	0.0	184.0	0.0	0.0	0.0	0.0	0.0	0.0	30463.0	0.0	9702.0	6570.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5282.0	0.0	0.0	0.0	0.0	1314.0	0.0	0.0	0.0	877.0	50628.0	0.0	9496.0	0.0	0.0	0.0	163.0	30646.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hemiptera']
Aphidomorpha	0.0	0.0	10.0	0.0	0.0	392.0	0.0	0.0	0.0	0.0	3682.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hemiptera']
Clypeorrhyncha	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	737.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hemiptera']
Neohemiptera	0.0	0.0	0.0	0.0	11589.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hemiptera']
Euhemiptera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	1090.0	0.0	0.0	0.0	0.0	0.0	12.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hemiptera']
unclassified Psocoptera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	184.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Psocoptera']
Ephemeroptera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4627.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Ephemeroptera']
Trichoptera	0.0	0.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1732.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Trichoptera']
Hypocreales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Fungi', 'p__Ascomycota', 'c__Sordariomycetes', 'o__Hypocreales']
Coleoptera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1804.0	0.0	0.0	0.0	1401.0	65.0	0.0	810.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	419.0	171.0	397.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Coleoptera']
Lepidoptera	156.0	3318.0	3043.0	3943.0	39538.0	66117.0	230.0	19770.0	2731.0	0.0	365.0	1190.0	0.0	0.0	5577.0	387.0	690.0	0.0	4931.0	0.0	0.0	487.0	459.0	144.0	28242.0	91.0	0.0	756.0	0.0	0.0	0.0	122.0	703.0	2393.0	437.0	965.0	2219.0	3222.0	0.0	23.0	0.0	58829.0	3947.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Lepidoptera']
Diptera	1093.0	21446.0	64.0	0.0	773.0	663.0	462.0	0.0	0.0	432.0	0.0	0.0	120.0	16.0	234.0	3050.0	2633.0	2352.0	15917.0	582.0	0.0	982.0	222.0	2414.0	3255.0	12.0	0.0	13166.0	0.0	0.0	0.0	417.0	65.0	20.0	633.0	169.0	0.0	173.0	122.0	317.0	23593.0	0.0	504.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Diptera']
Hymenoptera	0.0	0.0	0.0	283.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122.0	756.0	0.0	391.0	12.0	0.0	5133.0	67.0	201.0	7214.0	0.0	6296.0	11.0	0.0	0.0	0.0	15.0	0.0	10.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Hymenoptera']
Neuroptera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	['k__Metazoa', 'p__Arthropoda', 'c__Insecta', 'o__Neuroptera']
